time_sec,ECG_I,ECG_I_filtered
10.146,-0.385,-0.05
10.148,-0.3,-0.045
10.15,-0.295,-0.045
10.152,-0.305,-0.04
10.154,-0.31,-0.04
10.156,-0.375,-0.04
10.158,-0.435,-0.04
10.16,-0.43,-0.04
10.162,-0.47,-0.04
10.164,-0.42,-0.04
10.166,-0.29,-0.04
10.168,-0.295,-0.035
10.17,-0.305,-0.03
10.172,-0.33,-0.03
10.174,-0.33,-0.035
10.176,-0.395,-0.04
10.178,-0.45,-0.05
10.18,-0.42,-0.06
10.182,-0.455,-0.07
10.184,-0.5,-0.08
10.186,-0.4,-0.085
10.188,-0.335,-0.08
10.19,-0.27,-0.07
10.192,-0.3,-0.06
10.194,-0.355,-0.045
10.196,-0.37,-0.03
10.198,-0.415,-0.02
10.2,-0.44,-0.015
10.202,-0.425,-0.015
10.204,-0.375,-0.02
10.206,-0.345,-0.03
10.208,-0.315,-0.04
10.21,-0.29,-0.045
10.212,-0.285,-0.05
10.214,-0.3,-0.045
10.216,-0.325,-0.04
10.218,-0.42,-0.025
10.22,-0.425,-0.01
10.222,-0.385,0.005
10.224,-0.37,0.015
10.226,-0.26,0.025
10.228,-0.245,0.03
10.23,-0.245,0.03
10.232,-0.26,0.02
10.234,-0.3,0.01
10.236,-0.37,0.0
10.238,-0.42,-0.01
10.24,-0.42,-0.02
10.242,-0.4,-0.025
10.244,-0.345,-0.025
10.246,-0.325,-0.02
10.248,-0.285,-0.015
10.25,-0.275,-0.005
10.252,-0.23,0.0
10.254,-0.275,0.005
10.256,-0.395,0.0
10.258,-0.41,-0.005
10.26,-0.41,-0.015
10.262,-0.415,-0.03
10.264,-0.395,-0.045
10.266,-0.34,-0.06
10.268,-0.295,-0.065
10.27,-0.315,-0.07
10.272,-0.345,-0.065
10.274,-0.35,-0.06
10.276,-0.375,-0.05
10.278,-0.41,-0.04
10.28,-0.43,-0.03
10.282,-0.425,-0.03
10.284,-0.385,-0.03
10.286,-0.315,-0.035
10.288,-0.325,-0.04
10.29,-0.29,-0.04
10.292,-0.305,-0.04
10.294,-0.305,-0.035
10.296,-0.35,-0.03
10.298,-0.385,-0.015
10.3,-0.38,-0.005
10.302,-0.345,0.005
10.304,-0.33,0.015
10.306,-0.33,0.015
10.308,-0.265,0.01
10.31,-0.275,0.0
10.312,-0.26,-0.005
10.314,-0.27,-0.015
10.316,-0.37,-0.015
10.318,-0.445,-0.015
10.32,-0.415,-0.01
10.322,-0.33,-0.005
10.324,-0.345,0.005
10.326,-0.26,0.005
10.328,-0.205,0.0
10.33,-0.3,-0.01
10.332,-0.345,-0.025
10.334,-0.33,-0.045
10.336,-0.475,-0.065
10.338,-0.47,-0.085
10.34,-0.485,-0.09
10.342,-0.435,-0.09
10.344,-0.385,-0.085
10.346,-0.325,-0.075
10.348,-0.32,-0.06
10.35,-0.325,-0.05
10.352,-0.355,-0.04
10.354,-0.355,-0.035
10.356,-0.365,-0.035
10.358,-0.4,-0.04
10.36,-0.45,-0.045
10.362,-0.43,-0.055
10.364,-0.39,-0.055
10.366,-0.36,-0.055
10.368,-0.28,-0.055
10.37,-0.3,-0.05
10.372,-0.335,-0.045
10.374,-0.35,-0.04
10.376,-0.42,-0.035
10.378,-0.465,-0.035
10.38,-0.44,-0.035
10.382,-0.4,-0.035
10.384,-0.365,-0.04
10.386,-0.34,-0.04
10.388,-0.29,-0.04
10.39,-0.27,-0.045
10.392,-0.32,-0.045
10.394,-0.35,-0.04
10.396,-0.37,-0.04
10.398,-0.445,-0.04
10.4,-0.46,-0.04
10.402,-0.42,-0.04
10.404,-0.36,-0.045
10.406,-0.295,-0.045
10.408,-0.31,-0.045
10.41,-0.28,-0.05
10.412,-0.325,-0.05
10.414,-0.395,-0.05
10.416,-0.43,-0.055
10.418,-0.435,-0.055
10.42,-0.415,-0.055
10.422,-0.37,-0.05
10.424,-0.38,-0.05
10.426,-0.325,-0.045
10.428,-0.32,-0.04
10.43,-0.28,-0.035
10.432,-0.285,-0.035
10.434,-0.34,-0.03
10.436,-0.43,-0.03
10.438,-0.435,-0.035
10.44,-0.42,-0.035
10.442,-0.41,-0.04
10.444,-0.36,-0.045
10.446,-0.285,-0.05
10.448,-0.245,-0.05
10.45,-0.3,-0.05
10.452,-0.33,-0.05
10.454,-0.38,-0.05
10.456,-0.41,-0.05
10.458,-0.425,-0.045
10.46,-0.44,-0.04
10.462,-0.405,-0.035
10.464,-0.33,-0.035
10.466,-0.295,-0.03
10.468,-0.285,-0.025
10.47,-0.31,-0.025
10.472,-0.295,-0.025
10.474,-0.38,-0.025
10.476,-0.395,-0.025
10.478,-0.43,-0.025
10.48,-0.435,-0.025
10.482,-0.405,-0.025
10.484,-0.31,-0.02
10.486,-0.29,-0.02
10.488,-0.225,-0.015
10.49,-0.28,-0.01
10.492,-0.34,-0.005
10.494,-0.34,-0.005
10.496,-0.34,-0.005
10.498,-0.415,-0.005
10.5,-0.41,-0.005
10.502,-0.35,-0.01
10.504,-0.295,-0.01
10.506,-0.26,-0.01
10.508,-0.25,-0.01
10.51,-0.275,-0.01
10.512,-0.32,-0.01
10.514,-0.365,-0.01
10.516,-0.39,-0.01
10.518,-0.41,-0.01
10.52,-0.37,-0.01
10.522,-0.34,-0.015
10.524,-0.3,-0.015
10.526,-0.26,-0.015
10.528,-0.24,-0.015
10.53,-0.27,-0.015
10.532,-0.32,-0.015
10.534,-0.36,-0.02
10.536,-0.365,-0.02
10.538,-0.4,-0.025
10.54,-0.445,-0.03
10.542,-0.46,-0.035
10.544,-0.33,-0.04
10.546,-0.29,-0.045
10.548,-0.355,-0.045
10.55,-0.29,-0.045
10.552,-0.325,-0.045
10.554,-0.375,-0.04
10.556,-0.43,-0.04
10.558,-0.425,-0.035
10.56,-0.44,-0.035
10.562,-0.445,-0.04
10.564,-0.325,-0.045
10.566,-0.315,-0.05
10.568,-0.31,-0.06
10.57,-0.305,-0.065
10.572,-0.355,-0.065
10.574,-0.455,-0.065
10.576,-0.44,-0.065
10.578,-0.435,-0.055
10.58,-0.425,-0.045
10.582,-0.395,-0.04
10.584,-0.31,-0.035
10.586,-0.3,-0.03
10.588,-0.28,-0.035
10.59,-0.325,-0.045
10.592,-0.365,-0.055
10.594,-0.425,-0.065
10.596,-0.455,-0.07
10.598,-0.48,-0.075
10.6,-0.435,-0.08
10.602,-0.38,-0.075
10.604,-0.36,-0.075
10.606,-0.35,-0.07
10.608,-0.38,-0.07
10.61,-0.32,-0.07
10.612,-0.38,-0.07
10.614,-0.455,-0.07
10.616,-0.485,-0.06
10.618,-0.455,-0.035
10.62,-0.355,-0.005
10.622,-0.235,0.045
10.624,-0.13,0.105
10.626,-0.06,0.17
10.628,0.0,0.235
10.63,0.105,0.29
10.632,0.065,0.33
10.634,0.02,0.35
10.636,-0.07,0.34
10.638,-0.08,0.305
10.64,-0.18,0.25
10.642,-0.21,0.18
10.644,-0.205,0.1
10.646,-0.21,0.02
10.648,-0.285,-0.05
10.65,-0.375,-0.115
10.652,-0.53,-0.165
10.654,-0.635,-0.205
10.656,-0.61,-0.23
10.658,-0.67,-0.245
10.66,-0.6,-0.25
10.662,-0.56,-0.245
10.664,-0.5,-0.24
10.666,-0.5,-0.225
10.668,-0.455,-0.21
10.67,-0.425,-0.19
10.672,-0.48,-0.17
10.674,-0.49,-0.15
10.676,-0.515,-0.13
10.678,-0.525,-0.115
10.68,-0.47,-0.105
10.682,-0.395,-0.095
10.684,-0.335,-0.085
10.686,-0.315,-0.08
10.688,-0.29,-0.075
10.69,-0.34,-0.065
10.692,-0.385,-0.055
10.694,-0.41,-0.045
10.696,-0.44,-0.035
10.698,-0.455,-0.025
10.7,-0.375,-0.02
10.702,-0.365,-0.015
10.704,-0.21,-0.015
10.706,-0.265,-0.015
10.708,-0.225,-0.015
10.71,-0.29,-0.02
10.712,-0.39,-0.025
10.714,-0.4,-0.03
10.716,-0.46,-0.035
10.718,-0.465,-0.04
10.72,-0.415,-0.045
10.722,-0.325,-0.05
10.724,-0.315,-0.05
10.726,-0.265,-0.05
10.728,-0.245,-0.045
10.73,-0.28,-0.035
10.732,-0.33,-0.025
10.734,-0.35,-0.01
10.736,-0.385,0.0
10.738,-0.41,0.01
10.74,-0.375,0.01
10.742,-0.27,0.01
10.744,-0.25,0.01
10.746,-0.245,0.0
10.748,-0.32,-0.005
10.75,-0.265,-0.005
10.752,-0.325,-0.005
10.754,-0.35,-0.005
10.756,-0.385,0.0
10.758,-0.38,0.005
10.76,-0.365,0.015
10.762,-0.3,0.015
10.764,-0.205,0.015
10.766,-0.23,0.015
10.768,-0.265,0.01
10.77,-0.255,0.01
10.772,-0.33,0.01
10.774,-0.355,0.015
10.776,-0.385,0.02
10.778,-0.365,0.03
10.78,-0.295,0.04
10.782,-0.27,0.05
10.784,-0.15,0.06
10.786,-0.135,0.06
10.788,-0.24,0.06
10.79,-0.235,0.05
10.792,-0.315,0.04
10.794,-0.335,0.025
10.796,-0.43,0.015
10.798,-0.38,0.005
10.8,-0.32,0.0
10.802,-0.255,0.005
10.804,-0.185,0.01
10.806,-0.17,0.02
10.808,-0.21,0.035
10.81,-0.25,0.05
10.812,-0.295,0.065
10.814,-0.315,0.075
10.816,-0.305,0.085
10.818,-0.29,0.09
10.82,-0.26,0.095
10.822,-0.215,0.095
10.824,-0.13,0.095
10.826,-0.15,0.095
10.828,-0.155,0.1
10.83,-0.16,0.1
10.832,-0.25,0.105
10.834,-0.255,0.115
10.836,-0.24,0.12
10.838,-0.26,0.13
10.84,-0.205,0.14
10.842,-0.125,0.145
10.844,-0.085,0.155
10.846,-0.035,0.155
10.848,-0.07,0.16
10.85,-0.175,0.16
10.852,-0.195,0.16
10.854,-0.225,0.16
10.856,-0.22,0.165
10.858,-0.165,0.17
10.86,-0.17,0.18
10.862,-0.055,0.19
10.864,-0.05,0.2
10.866,-0.02,0.215
10.868,-0.015,0.225
10.87,-0.085,0.23
10.872,-0.16,0.23
10.874,-0.2,0.225
10.876,-0.165,0.22
10.878,-0.15,0.21
10.88,-0.145,0.2
10.882,-0.1,0.19
10.884,-0.055,0.185
10.886,-0.06,0.18
10.888,-0.075,0.18
10.89,-0.125,0.18
10.892,-0.185,0.18
10.894,-0.25,0.175
10.896,-0.23,0.17
10.898,-0.22,0.165
10.9,-0.165,0.15
10.902,-0.17,0.135
10.904,-0.11,0.12
10.906,-0.15,0.11
10.908,-0.14,0.1
10.91,-0.2,0.095
10.912,-0.235,0.09
10.914,-0.295,0.09
10.916,-0.31,0.09
10.918,-0.3,0.09
10.92,-0.29,0.08
10.922,-0.185,0.07
10.924,-0.195,0.06
10.926,-0.215,0.04
10.928,-0.25,0.025
10.93,-0.315,0.01
10.932,-0.37,-0.005
10.934,-0.4,-0.015
10.936,-0.42,-0.02
10.938,-0.39,-0.025
10.94,-0.325,-0.025
10.942,-0.27,-0.025
10.944,-0.275,-0.02
10.946,-0.27,-0.02
10.948,-0.27,-0.02
10.95,-0.325,-0.015
10.952,-0.37,-0.015
10.954,-0.38,-0.01
10.956,-0.385,-0.01
10.958,-0.395,-0.005
10.96,-0.345,-0.005
10.962,-0.245,-0.01
10.964,-0.23,-0.015
10.966,-0.29,-0.02
10.968,-0.305,-0.03
10.97,-0.365,-0.04
10.972,-0.4,-0.05
10.974,-0.4,-0.055
10.976,-0.46,-0.06
10.978,-0.415,-0.06
10.98,-0.355,-0.055
10.982,-0.285,-0.05
10.984,-0.275,-0.045
10.986,-0.335,-0.035
10.988,-0.29,-0.03
10.99,-0.35,-0.025
10.992,-0.39,-0.025
10.994,-0.42,-0.025
10.996,-0.415,-0.03
10.998,-0.43,-0.035
11.0,-0.365,-0.04
11.002,-0.28,-0.045
11.004,-0.255,-0.05
11.006,-0.245,-0.05
11.008,-0.31,-0.05
11.01,-0.425,-0.05
11.012,-0.435,-0.05
11.014,-0.445,-0.045
11.016,-0.445,-0.045
11.018,-0.405,-0.045
11.02,-0.31,-0.04
11.022,-0.31,-0.04
11.024,-0.295,-0.04
11.026,-0.26,-0.04
11.028,-0.32,-0.04
11.03,-0.36,-0.04
11.032,-0.39,-0.04
11.034,-0.425,-0.04
11.036,-0.42,-0.04
11.038,-0.37,-0.04
11.04,-0.305,-0.04
11.042,-0.3,-0.04
11.044,-0.255,-0.035
11.046,-0.265,-0.03
11.048,-0.28,-0.025
11.05,-0.37,-0.02
11.052,-0.375,-0.02
11.054,-0.405,-0.02
11.056,-0.395,-0.02
11.058,-0.395,-0.025
11.06,-0.325,-0.025
11.062,-0.285,-0.03
11.064,-0.255,-0.03
11.066,-0.27,-0.025
11.068,-0.27,-0.02
11.07,-0.36,-0.015
11.072,-0.385,-0.005
11.074,-0.365,0.0
11.076,-0.355,0.005
11.078,-0.37,0.005
11.08,-0.305,0.0
11.082,-0.28,-0.005
11.084,-0.225,-0.01
11.086,-0.21,-0.015
11.088,-0.31,-0.02
11.09,-0.375,-0.02
11.092,-0.39,-0.02
11.094,-0.38,-0.02
11.096,-0.44,-0.02
11.098,-0.355,-0.02
11.1,-0.26,-0.025
11.102,-0.27,-0.03
11.104,-0.305,-0.035
11.106,-0.29,-0.04
11.108,-0.31,-0.045
11.11,-0.375,-0.045
11.112,-0.415,-0.045
11.114,-0.42,-0.045
11.116,-0.41,-0.04
11.118,-0.375,-0.03
11.12,-0.275,-0.025
11.122,-0.265,-0.015
11.124,-0.225,-0.01
11.126,-0.26,-0.005
11.128,-0.295,0.0
11.13,-0.355,0.005
11.132,-0.405,0.01
11.134,-0.375,0.01
11.136,-0.36,0.01
11.138,-0.325,0.005
11.14,-0.28,0.0
11.142,-0.23,-0.005
11.144,-0.275,-0.01
11.146,-0.315,-0.01
11.148,-0.26,-0.01
11.15,-0.38,-0.01
11.152,-0.36,-0.005
11.154,-0.38,0.005
11.156,-0.335,0.01
11.158,-0.31,0.015
11.16,-0.245,0.015
11.162,-0.255,0.005
11.164,-0.275,-0.005
11.166,-0.275,-0.015
11.168,-0.33,-0.03
11.17,-0.41,-0.035
11.172,-0.415,-0.04
11.174,-0.39,-0.04
11.176,-0.345,-0.035
11.178,-0.325,-0.025
11.18,-0.32,-0.02
11.182,-0.275,-0.01
11.184,-0.245,-0.01
11.186,-0.29,-0.01
11.188,-0.295,-0.015
11.19,-0.375,-0.02
11.192,-0.405,-0.03
11.194,-0.43,-0.03
11.196,-0.38,-0.03
11.198,-0.365,-0.025
11.2,-0.29,-0.015
11.202,-0.265,-0.005
11.204,-0.235,0.0
11.206,-0.25,0.005
11.208,-0.3,0.005
11.21,-0.265,0.0
11.212,-0.425,-0.01
11.214,-0.43,-0.02
11.216,-0.375,-0.03
11.218,-0.32,-0.04
11.22,-0.305,-0.04
11.222,-0.27,-0.045
11.224,-0.295,-0.04
11.226,-0.29,-0.04
11.228,-0.345,-0.035
11.23,-0.39,-0.035
11.232,-0.405,-0.035
11.234,-0.435,-0.035
11.236,-0.38,-0.035
11.238,-0.295,-0.035
11.24,-0.275,-0.03
11.242,-0.255,-0.02
11.244,-0.28,-0.015
11.246,-0.255,-0.005
11.248,-0.315,0.0
11.25,-0.395,0.0
11.252,-0.425,-0.005
11.254,-0.395,-0.015
11.256,-0.355,-0.025
11.258,-0.35,-0.03
11.26,-0.31,-0.04
11.262,-0.26,-0.04
11.264,-0.255,-0.035
11.266,-0.275,-0.03
11.268,-0.295,-0.02
11.27,-0.355,-0.01
11.272,-0.385,-0.005
11.274,-0.365,0.0
11.276,-0.32,0.0
11.278,-0.32,-0.005
11.28,-0.305,-0.01
11.282,-0.27,-0.02
11.284,-0.28,-0.025
11.286,-0.27,-0.03
11.288,-0.345,-0.03
11.29,-0.395,-0.03
11.292,-0.4,-0.03
11.294,-0.41,-0.025
11.296,-0.365,-0.02
11.298,-0.31,-0.02
11.3,-0.235,-0.015
11.302,-0.22,-0.01
11.304,-0.23,-0.005
11.306,-0.25,0.0
11.308,-0.31,0.005
11.31,-0.345,0.01
11.312,-0.4,0.01
11.314,-0.385,0.01
11.316,-0.35,0.005
11.318,-0.305,0.0
11.32,-0.235,-0.01
11.322,-0.255,-0.015
11.324,-0.25,-0.02
11.326,-0.26,-0.02
11.328,-0.33,-0.015
11.33,-0.36,-0.01
11.332,-0.36,-0.005
11.334,-0.375,0.0
11.336,-0.335,0.005
11.338,-0.28,0.005
11.34,-0.25,0.005
11.342,-0.26,-0.005
11.344,-0.28,-0.015
11.346,-0.325,-0.025
11.348,-0.365,-0.04
11.35,-0.375,-0.05
11.352,-0.43,-0.055
11.354,-0.405,-0.055
11.356,-0.385,-0.055
11.358,-0.345,-0.055
11.36,-0.285,-0.05
11.362,-0.24,-0.045
11.364,-0.295,-0.04
11.366,-0.305,-0.04
11.368,-0.385,-0.04
11.37,-0.42,-0.045
11.372,-0.44,-0.05
11.374,-0.405,-0.055
11.376,-0.425,-0.06
11.378,-0.31,-0.065
11.38,-0.31,-0.06
11.382,-0.28,-0.055
11.384,-0.26,-0.05
11.386,-0.315,-0.045
11.388,-0.39,-0.035
11.39,-0.455,-0.035
11.392,-0.425,-0.035
11.394,-0.42,-0.045
11.396,-0.405,-0.055
11.398,-0.345,-0.07
11.4,-0.345,-0.08
11.402,-0.34,-0.08
11.404,-0.32,-0.07
11.406,-0.315,-0.045
11.408,-0.36,0.0
11.41,-0.305,0.055
11.412,-0.2,0.12
11.414,-0.115,0.19
11.416,-0.07,0.255
11.418,0.045,0.31
11.42,0.17,0.35
11.422,0.165,0.365
11.424,0.115,0.355
11.426,0.05,0.32
11.428,-0.15,0.265
11.43,-0.26,0.195
11.432,-0.27,0.115
11.434,-0.325,0.03
11.436,-0.36,-0.05
11.438,-0.37,-0.125
11.44,-0.48,-0.185
11.442,-0.515,-0.23
11.444,-0.535,-0.26
11.446,-0.555,-0.275
11.448,-0.585,-0.275
11.45,-0.62,-0.265
11.452,-0.605,-0.25
11.454,-0.57,-0.225
11.456,-0.495,-0.2
11.458,-0.47,-0.18
11.46,-0.39,-0.155
11.462,-0.35,-0.135
11.464,-0.365,-0.12
11.466,-0.395,-0.105
11.468,-0.44,-0.095
11.47,-0.44,-0.085
11.472,-0.45,-0.075
11.474,-0.41,-0.065
11.476,-0.355,-0.06
11.478,-0.32,-0.05
11.48,-0.265,-0.045
11.482,-0.24,-0.035
11.484,-0.285,-0.03
11.486,-0.3,-0.03
11.488,-0.375,-0.025
11.49,-0.43,-0.025
11.492,-0.45,-0.03
11.494,-0.39,-0.03
11.496,-0.365,-0.04
11.498,-0.29,-0.045
11.5,-0.265,-0.045
11.502,-0.265,-0.05
11.504,-0.285,-0.045
11.506,-0.33,-0.045
11.508,-0.355,-0.035
11.51,-0.355,-0.03
11.512,-0.395,-0.025
11.514,-0.41,-0.02
11.516,-0.36,-0.02
11.518,-0.285,-0.02
11.52,-0.265,-0.02
11.522,-0.25,-0.025
11.524,-0.28,-0.025
11.526,-0.315,-0.025
11.528,-0.365,-0.025
11.53,-0.4,-0.02
11.532,-0.36,-0.015
11.534,-0.325,-0.01
11.536,-0.26,0.0
11.538,-0.235,0.005
11.54,-0.265,0.005
11.542,-0.245,0.005
11.544,-0.275,0.005
11.546,-0.35,0.005
11.548,-0.33,0.005
11.55,-0.365,0.0
11.552,-0.36,0.0
11.554,-0.365,0.0
11.556,-0.29,0.0
11.558,-0.23,0.0
11.56,-0.22,0.0
11.562,-0.21,0.005
11.564,-0.21,0.005
11.566,-0.33,0.005
11.568,-0.345,0.005
11.57,-0.355,0.005
11.572,-0.35,0.01
11.574,-0.305,0.01
11.576,-0.26,0.015
11.578,-0.245,0.015
11.58,-0.205,0.02
11.582,-0.24,0.025
11.584,-0.245,0.03
11.586,-0.29,0.035
11.588,-0.33,0.035
11.59,-0.355,0.04
11.592,-0.315,0.04
11.594,-0.305,0.045
11.596,-0.21,0.045
11.598,-0.185,0.045
11.6,-0.165,0.04
11.602,-0.175,0.04
11.604,-0.23,0.04
11.606,-0.275,0.04
11.608,-0.29,0.04
11.61,-0.355,0.045
11.612,-0.32,0.045
11.614,-0.295,0.05
11.616,-0.205,0.06
11.618,-0.155,0.065
11.62,-0.13,0.075
11.622,-0.2,0.085
11.624,-0.145,0.095
11.626,-0.235,0.11
11.628,-0.24,0.12
11.63,-0.21,0.13
11.632,-0.205,0.145
11.634,-0.165,0.15
11.636,-0.125,0.16
11.638,-0.105,0.165
11.64,-0.05,0.17
11.642,-0.075,0.175
11.644,-0.055,0.175
11.646,-0.165,0.175
11.648,-0.215,0.175
11.65,-0.185,0.18
11.652,-0.19,0.18
11.654,-0.155,0.18
11.656,-0.08,0.18
11.658,-0.03,0.185
11.66,-0.04,0.185
11.662,-0.07,0.19
11.664,-0.045,0.195
11.666,-0.135,0.2
11.668,-0.175,0.205
11.67,-0.185,0.205
11.672,-0.145,0.205
11.674,-0.105,0.205
11.676,-0.05,0.2
11.678,-0.025,0.195
11.68,-0.06,0.185
11.682,-0.06,0.175
11.684,-0.11,0.165
11.686,-0.2,0.155
11.688,-0.255,0.145
11.69,-0.265,0.14
11.692,-0.26,0.125
11.694,-0.22,0.115
11.696,-0.165,0.1
11.698,-0.16,0.085
11.7,-0.155,0.07
11.702,-0.185,0.055
11.704,-0.26,0.04
11.706,-0.33,0.03
11.708,-0.36,0.02
11.71,-0.37,0.015
11.712,-0.31,0.01
11.714,-0.305,0.005
11.716,-0.275,0.005
11.718,-0.22,0.005
11.72,-0.21,0.005
11.722,-0.225,0.0
11.724,-0.29,-0.005
11.726,-0.37,-0.01
11.728,-0.405,-0.02
11.73,-0.41,-0.025
11.732,-0.37,-0.03
11.734,-0.355,-0.035
11.736,-0.24,-0.035
11.738,-0.26,-0.035
11.74,-0.25,-0.035
11.742,-0.28,-0.03
11.744,-0.31,-0.03
11.746,-0.38,-0.03
11.748,-0.425,-0.03
11.75,-0.42,-0.03
11.752,-0.39,-0.035
11.754,-0.35,-0.04
11.756,-0.265,-0.045
11.758,-0.285,-0.05
11.76,-0.295,-0.055
11.762,-0.3,-0.06
11.764,-0.335,-0.06
11.766,-0.4,-0.055
11.768,-0.375,-0.05
11.77,-0.365,-0.045
11.772,-0.435,-0.04
11.774,-0.355,-0.035
11.776,-0.275,-0.035
11.778,-0.225,-0.035
11.78,-0.24,-0.04
11.782,-0.255,-0.045
11.784,-0.315,-0.05
11.786,-0.47,-0.055
11.788,-0.475,-0.06
11.79,-0.415,-0.055
11.792,-0.405,-0.055
11.794,-0.305,-0.05
11.796,-0.28,-0.045
11.798,-0.27,-0.04
11.8,-0.22,-0.035
11.802,-0.32,-0.035
11.804,-0.33,-0.035
11.806,-0.385,-0.04
11.808,-0.43,-0.04
11.81,-0.45,-0.045
11.812,-0.42,-0.05
11.814,-0.34,-0.05
11.816,-0.29,-0.05
11.818,-0.27,-0.045
11.82,-0.28,-0.045
11.822,-0.275,-0.04
11.824,-0.33,-0.04
11.826,-0.375,-0.04
11.828,-0.38,-0.035
11.83,-0.395,-0.035
11.832,-0.355,-0.035
11.834,-0.305,-0.035
11.836,-0.29,-0.035
11.838,-0.28,-0.03
11.84,-0.26,-0.03
11.842,-0.305,-0.03
11.844,-0.315,-0.03
11.846,-0.375,-0.035
11.848,-0.395,-0.03
11.85,-0.39,-0.03
11.852,-0.375,-0.03
11.854,-0.3,-0.025
11.856,-0.265,-0.02
11.858,-0.255,-0.015
11.86,-0.27,-0.01
11.862,-0.25,-0.005
11.864,-0.31,-0.005
11.866,-0.36,-0.005
11.868,-0.37,-0.005
11.87,-0.34,-0.01
11.872,-0.31,-0.015
11.874,-0.265,-0.02
11.876,-0.285,-0.025
11.878,-0.25,-0.025
11.88,-0.25,-0.03
11.882,-0.295,-0.03
11.884,-0.33,-0.025
11.886,-0.36,-0.025
11.888,-0.39,-0.025
11.89,-0.38,-0.025
11.892,-0.36,-0.025
11.894,-0.31,-0.025
11.896,-0.255,-0.03
11.898,-0.26,-0.03
11.9,-0.255,-0.03
11.902,-0.235,-0.035
11.904,-0.325,-0.035
11.906,-0.37,-0.035
11.908,-0.415,-0.03
11.91,-0.41,-0.03
11.912,-0.325,-0.03
11.914,-0.275,-0.025
11.916,-0.27,-0.025
11.918,-0.22,-0.02
11.92,-0.24,-0.02
11.922,-0.28,-0.02
11.924,-0.34,-0.02
11.926,-0.355,-0.02
11.928,-0.41,-0.025
11.93,-0.365,-0.03
11.932,-0.355,-0.03
11.934,-0.29,-0.035
11.936,-0.295,-0.04
11.938,-0.26,-0.045
11.94,-0.27,-0.045
11.942,-0.285,-0.045
11.944,-0.355,-0.04
11.946,-0.41,-0.04
11.948,-0.405,-0.035
11.95,-0.375,-0.03
11.952,-0.355,-0.025
11.954,-0.255,-0.02
11.956,-0.24,-0.015
11.958,-0.215,-0.015
11.96,-0.235,-0.015
11.962,-0.3,-0.015
11.964,-0.345,-0.015
11.966,-0.39,-0.015
11.968,-0.385,-0.015
11.97,-0.335,-0.02
11.972,-0.34,-0.02
11.974,-0.235,-0.025
11.976,-0.25,-0.025
11.978,-0.245,-0.025
11.98,-0.235,-0.025
11.982,-0.26,-0.025
11.984,-0.35,-0.025
11.986,-0.395,-0.02
11.988,-0.365,-0.02
11.99,-0.38,-0.02
11.992,-0.345,-0.02
11.994,-0.27,-0.02
11.996,-0.265,-0.02
11.998,-0.225,-0.02
12.0,-0.235,-0.02
12.002,-0.275,-0.015
12.004,-0.335,-0.015
12.006,-0.395,-0.02
12.008,-0.38,-0.02
12.01,-0.39,-0.025
12.012,-0.345,-0.03
12.014,-0.265,-0.04
12.016,-0.255,-0.045
12.018,-0.27,-0.05
12.02,-0.295,-0.05
12.022,-0.315,-0.05
12.024,-0.335,-0.04
12.026,-0.34,-0.03
12.028,-0.365,-0.02
12.03,-0.395,-0.01
12.032,-0.31,0.0
12.034,-0.25,0.005
12.036,-0.21,0.005
12.038,-0.23,0.0
12.04,-0.26,-0.01
12.042,-0.315,-0.025
12.044,-0.375,-0.035
12.046,-0.4,-0.05
12.048,-0.43,-0.06
12.05,-0.395,-0.065
12.052,-0.34,-0.065
12.054,-0.275,-0.06
12.056,-0.235,-0.05
12.058,-0.25,-0.045
12.06,-0.235,-0.035
12.062,-0.32,-0.025
12.064,-0.375,-0.02
12.066,-0.4,-0.02
12.068,-0.39,-0.02
12.07,-0.38,-0.02
12.072,-0.315,-0.025
12.074,-0.24,-0.03
12.076,-0.21,-0.03
12.078,-0.225,-0.03
12.08,-0.255,-0.03
12.082,-0.345,-0.03
12.084,-0.365,-0.025
12.086,-0.39,-0.025
12.088,-0.415,-0.025
12.09,-0.35,-0.025
12.092,-0.3,-0.025
12.094,-0.265,-0.025
12.096,-0.215,-0.03
12.098,-0.2,-0.035
12.1,-0.29,-0.035
12.102,-0.335,-0.04
12.104,-0.38,-0.04
12.106,-0.38,-0.035
12.108,-0.36,-0.035
12.11,-0.345,-0.03
12.112,-0.315,-0.025
12.114,-0.305,-0.02
12.116,-0.23,-0.015
12.118,-0.25,-0.01
12.12,-0.265,-0.01
12.122,-0.31,-0.01
12.124,-0.335,-0.01
12.126,-0.365,-0.01
12.128,-0.375,-0.015
12.13,-0.34,-0.015
12.132,-0.29,-0.015
12.134,-0.255,-0.01
12.136,-0.215,-0.01
12.138,-0.22,-0.005
12.14,-0.255,-0.005
12.142,-0.305,-0.005
12.144,-0.325,-0.005
12.146,-0.36,-0.005
12.148,-0.36,-0.005
12.15,-0.39,-0.01
12.152,-0.285,-0.01
12.154,-0.24,-0.005
12.156,-0.23,-0.005
12.158,-0.245,0.0
12.16,-0.25,0.005
12.162,-0.29,0.005
12.164,-0.335,0.01
12.166,-0.33,0.01
12.168,-0.305,0.005
12.17,-0.32,0.005
12.172,-0.26,0.0
12.174,-0.2,0.0
12.176,-0.22,0.0
12.178,-0.235,0.0
12.18,-0.255,0.0
12.182,-0.27,0.005
