time_sec,ECG_I,ECG_I_filtered
10.394,-0.085,-0.025
10.396,-0.06,-0.025
10.398,-0.025,-0.03
10.4,-0.035,-0.03
10.402,-0.09,-0.035
10.404,-0.07,-0.045
10.406,-0.1,-0.055
10.408,-0.115,-0.065
10.41,-0.115,-0.075
10.412,-0.155,-0.085
10.414,-0.15,-0.09
10.416,-0.085,-0.09
10.418,-0.155,-0.09
10.42,-0.14,-0.085
10.422,-0.055,-0.075
10.424,0.005,-0.065
10.426,0.005,-0.06
10.428,-0.085,-0.055
10.43,-0.085,-0.05
10.432,-0.105,-0.05
10.434,-0.165,-0.055
10.436,-0.11,-0.06
10.438,-0.115,-0.065
10.44,-0.095,-0.07
10.442,-0.09,-0.07
10.444,-0.07,-0.07
10.446,-0.025,-0.065
10.448,-0.085,-0.055
10.45,-0.125,-0.045
10.452,-0.065,-0.04
10.454,-0.055,-0.03
10.456,-0.04,-0.025
10.458,-0.05,-0.025
10.46,-0.07,-0.02
10.462,-0.055,-0.025
10.464,-0.005,-0.025
10.466,-0.055,-0.03
10.468,-0.08,-0.035
10.47,-0.065,-0.035
10.472,-0.055,-0.04
10.474,-0.05,-0.04
10.476,-0.055,-0.04
10.478,-0.09,-0.04
10.48,-0.09,-0.04
10.482,-0.11,-0.04
10.484,-0.04,-0.045
10.486,-0.065,-0.045
10.488,-0.055,-0.05
10.49,-0.045,-0.055
10.492,-0.08,-0.065
10.494,-0.15,-0.07
10.496,-0.19,-0.08
10.498,-0.07,-0.085
10.5,-0.055,-0.09
10.502,-0.175,-0.09
10.504,-0.185,-0.085
10.506,-0.075,-0.08
10.508,-0.075,-0.075
10.51,-0.055,-0.065
10.512,-0.03,-0.055
10.514,-0.11,-0.05
10.516,-0.135,-0.045
10.518,-0.07,-0.045
10.52,-0.08,-0.045
10.522,-0.065,-0.045
10.524,-0.135,-0.045
10.526,-0.04,-0.045
10.528,0.025,-0.04
10.53,-0.07,-0.035
10.532,-0.085,-0.025
10.534,-0.03,-0.02
10.536,-0.065,-0.02
10.538,-0.055,-0.02
10.54,-0.08,-0.025
10.542,-0.095,-0.035
10.544,-0.12,-0.045
10.546,-0.115,-0.055
10.548,-0.1,-0.06
10.55,-0.055,-0.055
10.552,-0.05,-0.05
10.554,-0.03,-0.04
10.556,-0.055,-0.025
10.558,-0.1,-0.015
10.56,-0.055,-0.005
10.562,-0.025,-0.005
10.564,-0.045,-0.01
10.566,-0.05,-0.02
10.568,-0.015,-0.035
10.57,-0.055,-0.05
10.572,-0.145,-0.06
10.574,-0.1,-0.065
10.576,-0.085,-0.07
10.578,-0.13,-0.065
10.58,-0.145,-0.06
10.582,-0.05,-0.06
10.584,-0.01,-0.06
10.586,-0.045,-0.06
10.588,-0.135,-0.065
10.59,-0.155,-0.065
10.592,-0.15,-0.07
10.594,-0.145,-0.065
10.596,-0.065,-0.055
10.598,0.015,-0.045
10.6,0.025,-0.03
10.602,-0.03,-0.015
10.604,-0.09,-0.005
10.606,-0.035,0.0
10.608,-0.065,-0.01
10.61,-0.035,-0.02
10.612,-0.005,-0.04
10.614,-0.09,-0.06
10.616,-0.225,-0.075
10.618,-0.17,-0.085
10.62,-0.025,-0.08
10.622,0.045,-0.075
10.624,-0.065,-0.055
10.626,-0.075,-0.035
10.628,-0.145,-0.015
10.63,-0.085,0.0
10.632,0.015,0.01
10.634,0.015,0.01
10.636,-0.005,0.005
10.638,-0.05,0.0
10.64,-0.09,-0.01
10.642,-0.075,-0.02
10.644,-0.015,-0.025
10.646,0.0,-0.025
10.648,0.015,-0.02
10.65,-0.025,-0.01
10.652,-0.04,0.0
10.654,-0.035,0.005
10.656,0.015,0.015
10.658,-0.015,0.015
10.66,-0.08,0.015
10.662,-0.035,0.01
10.664,0.02,0.0
10.666,-0.01,-0.01
10.668,-0.07,-0.015
10.67,-0.075,-0.02
10.672,-0.06,-0.025
10.674,-0.025,-0.03
10.676,-0.025,-0.03
10.678,-0.09,-0.025
10.68,-0.155,-0.025
10.682,-0.035,-0.025
10.684,0.015,-0.025
10.686,-0.04,-0.025
10.688,-0.075,-0.035
10.69,-0.1,-0.04
10.692,-0.115,-0.055
10.694,-0.075,-0.065
10.696,-0.07,-0.08
10.698,-0.15,-0.085
10.7,-0.135,-0.09
10.702,-0.07,-0.09
10.704,-0.12,-0.085
10.706,-0.095,-0.075
10.708,-0.025,-0.06
10.71,-0.03,-0.045
10.712,-0.08,-0.03
10.714,-0.095,-0.02
10.716,-0.015,-0.02
10.718,-0.065,-0.025
10.72,-0.095,-0.035
10.722,-0.05,-0.045
10.724,-0.065,-0.06
10.726,-0.105,-0.07
10.728,-0.155,-0.075
10.73,-0.135,-0.075
10.732,-0.04,-0.07
10.734,-0.045,-0.06
10.736,-0.12,-0.05
10.738,-0.165,-0.04
10.74,-0.08,-0.035
10.742,0.025,-0.035
10.744,0.005,-0.04
10.746,-0.08,-0.04
10.748,-0.13,-0.045
10.75,-0.135,-0.045
10.752,-0.09,-0.045
10.754,-0.045,-0.05
10.756,-0.08,-0.055
10.758,-0.095,-0.065
10.76,-0.07,-0.08
10.762,-0.09,-0.1
10.764,-0.15,-0.12
10.766,-0.205,-0.14
10.768,-0.275,-0.145
10.77,-0.215,-0.13
10.772,-0.125,-0.09
10.774,-0.06,-0.025
10.776,0.065,0.06
10.778,0.235,0.16
10.78,0.325,0.27
10.782,0.385,0.375
10.784,0.435,0.46
10.786,0.535,0.525
10.788,0.58,0.565
10.79,0.54,0.585
10.792,0.505,0.58
10.794,0.52,0.56
10.796,0.455,0.53
10.798,0.44,0.495
10.8,0.42,0.45
10.802,0.41,0.405
10.804,0.385,0.345
10.806,0.24,0.28
10.808,0.17,0.2
10.81,0.085,0.115
10.812,-0.11,0.03
10.814,-0.175,-0.05
10.816,-0.185,-0.115
10.818,-0.2,-0.165
10.82,-0.185,-0.185
10.822,-0.13,-0.185
10.824,-0.18,-0.17
10.826,-0.185,-0.14
10.828,-0.14,-0.105
10.83,-0.07,-0.075
10.832,-0.035,-0.055
10.834,-0.005,-0.045
10.836,-0.105,-0.045
10.838,-0.145,-0.05
10.84,-0.125,-0.06
10.842,-0.04,-0.065
10.844,0.005,-0.07
10.846,-0.085,-0.065
10.848,-0.145,-0.055
10.85,-0.09,-0.045
10.852,-0.025,-0.04
10.854,-0.055,-0.035
10.856,-0.105,-0.035
10.858,-0.07,-0.04
10.86,-0.045,-0.05
10.862,-0.025,-0.06
10.864,-0.08,-0.065
10.866,-0.075,-0.075
10.868,-0.115,-0.075
10.87,-0.13,-0.07
10.872,-0.1,-0.06
10.874,-0.005,-0.05
10.876,-0.055,-0.035
10.878,-0.13,-0.025
10.88,-0.06,-0.02
10.882,0.045,-0.01
10.884,0.0,-0.005
10.886,-0.065,0.0
10.888,-0.03,0.005
10.89,-0.02,0.005
10.892,-0.035,0.01
10.894,0.005,0.01
10.896,0.05,0.005
10.898,0.005,0.005
10.9,-0.07,0.0
10.902,-0.07,-0.01
10.904,-0.055,-0.01
10.906,-0.03,-0.015
10.908,0.05,-0.015
10.91,0.0,-0.01
10.912,-0.01,-0.005
10.914,-0.065,0.005
10.916,-0.045,0.01
10.918,-0.005,0.02
10.92,0.0,0.025
10.922,0.015,0.03
10.924,0.01,0.035
10.926,0.01,0.04
10.928,0.03,0.045
10.93,0.06,0.05
10.932,0.04,0.055
10.934,0.01,0.065
10.936,-0.01,0.07
10.938,0.04,0.08
10.94,0.06,0.085
10.942,0.095,0.09
10.944,0.155,0.09
10.946,0.115,0.09
10.948,0.07,0.095
10.95,0.065,0.095
10.952,0.035,0.1
10.954,-0.045,0.105
10.956,0.01,0.11
10.958,0.165,0.12
10.96,0.195,0.13
10.962,0.115,0.145
10.964,0.115,0.155
10.966,0.13,0.17
10.968,0.19,0.185
10.97,0.245,0.2
10.972,0.215,0.21
10.974,0.105,0.22
10.976,0.175,0.225
10.978,0.23,0.225
10.98,0.175,0.22
10.982,0.175,0.21
10.984,0.165,0.205
10.986,0.195,0.195
10.988,0.19,0.19
10.99,0.185,0.19
10.992,0.185,0.2
10.994,0.215,0.215
10.996,0.18,0.23
10.998,0.16,0.245
11.0,0.215,0.26
11.002,0.3,0.27
11.004,0.31,0.27
11.006,0.24,0.265
11.008,0.17,0.25
11.01,0.185,0.24
11.012,0.2,0.225
11.014,0.23,0.215
11.016,0.24,0.21
11.018,0.24,0.21
11.02,0.23,0.21
11.022,0.235,0.215
11.024,0.16,0.215
11.026,0.17,0.215
11.028,0.13,0.205
11.03,0.115,0.185
11.032,0.145,0.165
11.034,0.11,0.135
11.036,0.095,0.11
11.038,0.06,0.09
11.04,0.05,0.07
11.042,0.005,0.06
11.044,-0.015,0.055
11.046,0.02,0.055
11.048,0.06,0.06
11.05,0.025,0.06
11.052,0.035,0.06
11.054,0.03,0.06
11.056,0.005,0.05
11.058,-0.01,0.035
11.06,0.005,0.02
11.062,-0.015,0.0
11.064,-0.05,-0.02
11.066,-0.11,-0.04
11.068,-0.115,-0.05
11.07,-0.12,-0.06
11.072,-0.135,-0.065
11.074,-0.075,-0.06
11.076,0.005,-0.055
11.078,-0.03,-0.05
11.08,-0.08,-0.04
11.082,-0.105,-0.03
11.084,-0.08,-0.02
11.086,-0.01,-0.02
11.088,-0.035,-0.015
11.09,-0.065,-0.015
11.092,-0.06,-0.02
11.094,-0.035,-0.025
11.096,-0.06,-0.03
11.098,-0.11,-0.035
11.1,-0.025,-0.04
11.102,0.015,-0.045
11.104,-0.045,-0.05
11.106,-0.125,-0.055
11.108,-0.18,-0.065
11.11,-0.135,-0.075
11.112,-0.04,-0.085
11.114,-0.085,-0.09
11.116,-0.15,-0.095
11.118,-0.165,-0.09
11.12,-0.115,-0.085
11.122,-0.035,-0.075
11.124,-0.07,-0.06
11.126,-0.07,-0.045
11.128,-0.045,-0.035
11.13,-0.055,-0.035
11.132,-0.08,-0.035
11.134,-0.045,-0.045
11.136,-0.08,-0.06
11.138,-0.14,-0.075
11.14,-0.12,-0.085
11.142,-0.155,-0.095
11.144,-0.16,-0.09
11.146,-0.095,-0.085
11.148,0.005,-0.07
11.15,0.01,-0.05
11.152,-0.05,-0.035
11.154,-0.105,-0.02
11.156,-0.085,-0.015
11.158,-0.05,-0.015
11.16,-0.03,-0.02
11.162,-0.02,-0.035
11.164,0.025,-0.045
11.166,-0.05,-0.06
11.168,-0.185,-0.065
11.17,-0.14,-0.065
11.172,-0.075,-0.065
11.174,-0.05,-0.055
11.176,-0.045,-0.05
11.178,-0.03,-0.04
11.18,-0.02,-0.035
11.182,-0.07,-0.03
11.184,-0.085,-0.03
11.186,-0.045,-0.035
11.188,-0.085,-0.035
11.19,-0.085,-0.04
11.192,-0.035,-0.045
11.194,0.0,-0.045
11.196,-0.055,-0.05
11.198,-0.09,-0.06
11.2,-0.145,-0.07
11.202,-0.1,-0.08
11.204,-0.06,-0.095
11.206,-0.145,-0.11
11.208,-0.235,-0.12
11.21,-0.185,-0.12
11.212,-0.1,-0.115
11.214,-0.04,-0.1
11.216,-0.015,-0.075
11.218,-0.035,-0.045
11.22,-0.06,-0.02
11.222,-0.04,0.0
11.224,-0.005,0.01
11.226,-0.05,0.01
11.228,0.01,0.0
11.23,-0.04,-0.02
11.232,-0.09,-0.04
11.234,-0.07,-0.065
11.236,-0.1,-0.08
11.238,-0.08,-0.085
11.24,-0.08,-0.08
11.242,-0.125,-0.07
11.244,-0.155,-0.05
11.246,-0.005,-0.035
11.248,0.03,-0.02
11.25,-0.065,-0.015
11.252,-0.08,-0.015
11.254,-0.045,-0.02
11.256,-0.025,-0.035
11.258,-0.02,-0.045
11.26,-0.105,-0.06
11.262,-0.09,-0.07
11.264,-0.075,-0.07
11.266,-0.085,-0.075
11.268,-0.07,-0.075
11.27,-0.07,-0.07
11.272,-0.13,-0.07
11.274,-0.155,-0.075
11.276,-0.12,-0.075
11.278,-0.055,-0.08
11.28,-0.11,-0.08
11.282,-0.08,-0.08
11.284,-0.09,-0.075
11.286,-0.045,-0.07
11.288,-0.05,-0.06
11.29,-0.11,-0.055
11.292,-0.09,-0.05
11.294,-0.07,-0.05
11.296,-0.07,-0.055
11.298,-0.06,-0.06
11.3,-0.075,-0.065
11.302,-0.07,-0.075
11.304,-0.13,-0.08
11.306,-0.125,-0.08
11.308,-0.075,-0.08
11.31,-0.065,-0.07
11.312,-0.055,-0.065
11.314,-0.05,-0.055
11.316,-0.015,-0.05
11.318,0.0,-0.045
11.32,-0.07,-0.04
11.322,-0.09,-0.04
11.324,-0.09,-0.04
11.326,-0.07,-0.04
11.328,-0.075,-0.04
11.33,-0.05,-0.04
11.332,0.0,-0.04
11.334,0.005,-0.04
11.336,-0.07,-0.045
11.338,-0.115,-0.05
11.34,-0.11,-0.06
11.342,-0.155,-0.07
11.344,-0.115,-0.08
11.346,-0.1,-0.09
11.348,-0.095,-0.095
11.35,-0.125,-0.09
11.352,-0.1,-0.085
11.354,-0.06,-0.075
11.356,-0.07,-0.065
11.358,-0.07,-0.055
11.36,-0.075,-0.045
11.362,-0.02,-0.04
11.364,-0.01,-0.045
11.366,-0.055,-0.055
11.368,-0.115,-0.07
11.37,-0.17,-0.085
11.372,-0.155,-0.095
11.374,-0.13,-0.105
11.376,-0.115,-0.105
11.378,-0.135,-0.1
11.38,-0.07,-0.09
11.382,-0.02,-0.07
11.384,-0.055,-0.055
11.386,-0.12,-0.035
11.388,-0.055,-0.025
11.39,-0.04,-0.025
11.392,-0.035,-0.025
11.394,-0.08,-0.04
11.396,-0.12,-0.055
11.398,-0.06,-0.075
11.4,-0.015,-0.09
11.402,-0.14,-0.105
11.404,-0.185,-0.11
11.406,-0.165,-0.115
11.408,-0.09,-0.11
11.41,-0.095,-0.1
11.412,-0.105,-0.09
11.414,-0.09,-0.08
11.416,-0.05,-0.075
11.418,-0.09,-0.065
11.42,-0.15,-0.065
11.422,-0.115,-0.06
11.424,-0.015,-0.055
11.426,-0.055,-0.055
11.428,-0.065,-0.05
11.43,-0.075,-0.045
11.432,-0.07,-0.04
11.434,-0.1,-0.04
11.436,-0.1,-0.045
11.438,-0.05,-0.05
11.44,-0.04,-0.065
11.442,-0.11,-0.08
11.444,-0.105,-0.095
11.446,-0.095,-0.105
11.448,-0.145,-0.11
11.45,-0.125,-0.11
11.452,-0.085,-0.1
11.454,-0.07,-0.085
11.456,-0.13,-0.065
11.458,-0.075,-0.045
11.46,-0.01,-0.03
11.462,-0.04,-0.015
11.464,-0.01,-0.01
11.466,-0.03,-0.01
11.468,0.015,-0.015
11.47,-0.01,-0.025
11.472,-0.08,-0.035
11.474,-0.14,-0.045
11.476,-0.155,-0.05
11.478,-0.07,-0.05
11.48,-0.055,-0.045
11.482,-0.02,-0.035
11.484,0.0,-0.025
11.486,0.02,-0.015
11.488,0.005,-0.01
11.49,-0.045,-0.005
11.492,-0.065,0.0
11.494,-0.035,0.0
11.496,-0.025,-0.005
11.498,-0.04,-0.01
11.5,0.0,-0.02
11.502,0.015,-0.03
11.504,0.0,-0.04
11.506,-0.065,-0.05
11.508,-0.065,-0.06
11.51,-0.15,-0.065
11.512,-0.215,-0.07
11.514,-0.135,-0.075
11.516,-0.03,-0.075
11.518,-0.04,-0.07
11.52,-0.065,-0.065
11.522,-0.065,-0.065
11.524,-0.06,-0.06
11.526,-0.07,-0.055
11.528,-0.045,-0.055
11.53,-0.035,-0.055
11.532,-0.085,-0.055
11.534,-0.125,-0.055
11.536,-0.085,-0.06
11.538,-0.06,-0.06
11.54,-0.065,-0.06
11.542,-0.05,-0.06
11.544,-0.01,-0.055
11.546,-0.045,-0.055
11.548,-0.1,-0.05
11.55,-0.125,-0.045
11.552,-0.085,-0.045
11.554,-0.04,-0.04
11.556,-0.05,-0.04
11.558,-0.08,-0.04
11.56,-0.025,-0.04
11.562,-0.01,-0.04
11.564,-0.055,-0.04
11.566,-0.08,-0.045
11.568,-0.085,-0.05
11.57,-0.105,-0.055
11.572,-0.11,-0.065
11.574,-0.1,-0.075
11.576,-0.06,-0.085
11.578,-0.045,-0.095
11.58,-0.105,-0.105
11.582,-0.15,-0.105
11.584,-0.175,-0.1
11.586,-0.175,-0.09
11.588,-0.105,-0.08
11.59,0.015,-0.065
11.592,-0.025,-0.05
11.594,-0.045,-0.04
11.596,-0.05,-0.04
11.598,-0.06,-0.045
11.6,-0.125,-0.06
11.602,-0.19,-0.08
11.604,-0.08,-0.1
11.606,-0.015,-0.115
11.608,-0.095,-0.125
11.61,-0.245,-0.115
11.612,-0.175,-0.09
11.614,-0.035,-0.045
11.616,0.015,0.01
11.618,0.15,0.085
11.62,0.195,0.16
11.622,0.235,0.235
11.624,0.32,0.31
11.626,0.415,0.375
11.628,0.42,0.43
11.63,0.435,0.475
11.632,0.535,0.51
11.634,0.585,0.53
11.636,0.61,0.545
11.638,0.55,0.545
11.64,0.495,0.53
11.642,0.495,0.5
11.644,0.425,0.455
11.646,0.35,0.395
11.648,0.25,0.315
11.65,0.21,0.23
11.652,0.125,0.135
11.654,0.04,0.045
11.656,-0.04,-0.035
11.658,-0.11,-0.1
11.66,-0.26,-0.14
11.662,-0.22,-0.155
11.664,-0.155,-0.15
11.666,-0.085,-0.13
11.668,-0.08,-0.1
11.67,-0.11,-0.065
11.672,-0.065,-0.035
11.674,0.03,-0.01
11.676,0.06,0.005
11.678,0.035,0.005
11.68,-0.03,0.005
11.682,-0.08,0.0
11.684,-0.075,-0.01
11.686,-0.015,-0.015
11.688,-0.02,-0.02
11.69,-0.04,-0.02
11.692,0.015,-0.025
11.694,0.06,-0.03
11.696,-0.04,-0.035
11.698,-0.1,-0.045
11.7,-0.09,-0.05
11.702,-0.085,-0.06
11.704,-0.11,-0.06
11.706,-0.105,-0.055
11.708,-0.02,-0.05
11.71,-0.04,-0.04
11.712,-0.01,-0.03
11.714,-0.005,-0.025
11.716,0.0,-0.02
11.718,-0.05,-0.02
11.72,-0.05,-0.025
11.722,-0.025,-0.03
11.724,-0.015,-0.035
11.726,-0.06,-0.04
11.728,-0.05,-0.035
11.73,0.03,-0.03
11.732,-0.02,-0.02
11.734,-0.065,-0.005
11.736,-0.055,0.005
11.738,0.035,0.02
11.74,0.07,0.025
11.742,0.04,0.025
11.744,0.025,0.025
11.746,0.05,0.02
11.748,-0.01,0.015
11.75,-0.06,0.01
11.752,-0.075,0.005
11.754,-0.035,0.01
11.756,0.04,0.015
11.758,0.055,0.02
11.76,0.08,0.03
11.762,0.065,0.04
11.764,0.055,0.045
11.766,0.035,0.05
11.768,0.01,0.055
11.77,0.025,0.055
11.772,0.085,0.055
11.774,0.08,0.055
11.776,-0.005,0.05
11.778,0.055,0.045
11.78,0.055,0.04
11.782,0.04,0.04
11.784,-0.035,0.04
11.786,-0.055,0.04
11.788,0.075,0.045
11.79,0.105,0.055
11.792,0.07,0.07
11.794,0.035,0.085
11.796,0.11,0.105
11.798,0.165,0.125
11.8,0.2,0.14
11.802,0.145,0.155
11.804,0.15,0.165
11.806,0.185,0.17
11.808,0.16,0.175
11.81,0.16,0.175
11.812,0.18,0.175
11.814,0.2,0.18
11.816,0.225,0.185
11.818,0.19,0.195
11.82,0.21,0.205
11.822,0.265,0.22
11.824,0.225,0.23
11.826,0.235,0.24
11.828,0.22,0.245
11.83,0.19,0.25
11.832,0.205,0.245
11.834,0.21,0.24
11.836,0.23,0.23
11.838,0.315,0.22
11.84,0.215,0.21
11.842,0.21,0.2
11.844,0.2,0.195
11.846,0.22,0.195
11.848,0.22,0.2
11.85,0.165,0.205
11.852,0.185,0.215
11.854,0.245,0.225
11.856,0.265,0.235
11.858,0.25,0.245
11.86,0.275,0.255
11.862,0.29,0.26
11.864,0.275,0.26
11.866,0.27,0.255
11.868,0.24,0.25
11.87,0.185,0.235
11.872,0.185,0.22
11.874,0.185,0.195
11.876,0.175,0.17
11.878,0.135,0.145
11.88,0.105,0.12
11.882,0.11,0.095
11.884,0.015,0.075
11.886,0.0,0.055
11.888,0.045,0.045
11.89,0.07,0.035
11.892,0.055,0.035
11.894,0.065,0.03
11.896,0.055,0.03
11.898,0.03,0.03
11.9,-0.045,0.025
11.902,-0.05,0.015
11.904,0.02,0.0
11.906,0.0,-0.015
11.908,-0.02,-0.035
11.91,0.0,-0.05
11.912,-0.05,-0.065
11.914,-0.13,-0.07
11.916,-0.125,-0.075
11.918,-0.04,-0.075
11.92,-0.02,-0.065
11.922,-0.03,-0.055
11.924,-0.08,-0.045
11.926,-0.02,-0.035
11.928,-0.055,-0.03
11.93,-0.035,-0.03
11.932,-0.055,-0.03
11.934,-0.06,-0.035
11.936,-0.015,-0.045
11.938,-0.005,-0.05
11.94,0.01,-0.055
11.942,-0.035,-0.055
11.944,-0.045,-0.055
11.946,-0.05,-0.05
11.948,-0.085,-0.04
11.95,-0.07,-0.035
11.952,0.005,-0.035
11.954,0.005,-0.035
11.956,-0.065,-0.035
11.958,-0.005,-0.04
11.96,-0.065,-0.045
11.962,-0.045,-0.055
11.964,-0.05,-0.06
11.966,-0.05,-0.065
11.968,-0.09,-0.065
11.97,-0.07,-0.065
11.972,-0.005,-0.065
11.974,-0.045,-0.07
11.976,-0.1,-0.07
11.978,-0.14,-0.07
11.98,-0.085,-0.07
11.982,-0.015,-0.07
11.984,-0.045,-0.065
11.986,-0.04,-0.055
11.988,-0.035,-0.045
11.99,-0.04,-0.035
11.992,-0.065,-0.025
11.994,-0.09,-0.02
11.996,0.01,-0.02
11.998,0.01,-0.03
12.0,-0.02,-0.04
12.002,-0.06,-0.055
12.004,-0.115,-0.065
12.006,-0.09,-0.075
12.008,-0.07,-0.08
12.01,-0.055,-0.075
12.012,0.035,-0.065
12.014,0.01,-0.05
12.016,-0.05,-0.035
12.018,-0.05,-0.02
12.02,-0.025,-0.015
12.022,-0.045,-0.01
12.024,-0.03,-0.015
12.026,-0.015,-0.02
12.028,-0.04,-0.035
12.03,-0.055,-0.045
12.032,-0.055,-0.06
12.034,-0.075,-0.065
12.036,-0.11,-0.07
12.038,-0.065,-0.07
12.04,0.005,-0.06
12.042,-0.025,-0.05
12.044,-0.005,-0.04
12.046,-0.1,-0.03
12.048,-0.02,-0.02
12.05,0.07,-0.015
12.052,0.04,-0.015
12.054,-0.045,-0.02
12.056,-0.075,-0.025
12.058,-0.065,-0.04
12.06,-0.025,-0.05
12.062,-0.04,-0.065
12.064,-0.08,-0.075
12.066,-0.055,-0.085
12.068,-0.07,-0.085
12.07,-0.055,-0.085
12.072,-0.055,-0.08
12.074,-0.045,-0.07
12.076,-0.045,-0.065
12.078,0.005,-0.06
12.08,-0.04,-0.055
12.082,-0.085,-0.055
12.084,-0.08,-0.055
12.086,-0.075,-0.06
12.088,-0.04,-0.06
12.09,0.01,-0.06
12.092,-0.03,-0.055
12.094,-0.1,-0.055
12.096,-0.025,-0.05
12.098,0.0,-0.045
12.1,0.02,-0.045
12.102,-0.03,-0.045
12.104,-0.025,-0.045
12.106,-0.095,-0.05
12.108,-0.06,-0.06
12.11,-0.015,-0.065
12.112,-0.06,-0.07
12.114,-0.075,-0.07
12.116,-0.06,-0.07
12.118,-0.035,-0.065
12.12,-0.02,-0.06
12.122,0.01,-0.05
12.124,-0.03,-0.045
12.126,-0.03,-0.04
12.128,-0.005,-0.04
12.13,0.0,-0.04
12.132,-0.045,-0.045
12.134,-0.045,-0.05
12.136,-0.04,-0.055
12.138,-0.045,-0.065
12.14,-0.06,-0.07
12.142,-0.095,-0.075
12.144,-0.085,-0.08
12.146,-0.06,-0.08
12.148,-0.055,-0.08
12.15,-0.1,-0.075
12.152,-0.025,-0.07
12.154,0.015,-0.065
12.156,-0.05,-0.06
12.158,-0.05,-0.055
12.16,-0.01,-0.05
12.162,-0.055,-0.045
12.164,-0.09,-0.045
12.166,-0.035,-0.045
12.168,0.05,-0.045
12.17,-0.02,-0.045
12.172,-0.075,-0.05
12.174,-0.05,-0.05
12.176,0.02,-0.055
12.178,-0.035,-0.055
12.18,-0.05,-0.06
12.182,-0.115,-0.06
12.184,-0.085,-0.06
12.186,-0.015,-0.06
12.188,-0.02,-0.06
12.19,-0.045,-0.055
12.192,-0.015,-0.055
12.194,-0.035,-0.05
12.196,-0.03,-0.045
12.198,-0.04,-0.045
12.2,-0.025,-0.045
12.202,-0.035,-0.05
12.204,-0.055,-0.055
12.206,-0.04,-0.065
12.208,-0.06,-0.075
12.21,-0.125,-0.085
12.212,-0.1,-0.09
12.214,-0.015,-0.09
12.216,0.005,-0.085
12.218,-0.01,-0.08
12.22,-0.09,-0.07
12.222,-0.085,-0.06
12.224,-0.045,-0.055
12.226,-0.055,-0.05
12.228,-0.055,-0.05
12.23,-0.025,-0.055
12.232,-0.015,-0.06
12.234,-0.06,-0.07
12.236,-0.05,-0.075
12.238,-0.09,-0.08
12.24,-0.145,-0.08
12.242,-0.105,-0.08
12.244,0.03,-0.075
12.246,-0.01,-0.07
12.248,-0.09,-0.065
12.25,-0.025,-0.06
12.252,-0.01,-0.055
12.254,-0.055,-0.055
12.256,-0.02,-0.055
12.258,-0.03,-0.055
12.26,-0.045,-0.055
12.262,-0.015,-0.06
12.264,-0.02,-0.06
12.266,-0.07,-0.06
12.268,-0.095,-0.065
12.27,-0.075,-0.07
12.272,-0.025,-0.07
12.274,-0.025,-0.07
12.276,-0.065,-0.07
12.278,-0.04,-0.065
12.28,0.005,-0.06
12.282,0.02,-0.045
12.284,-0.01,-0.035
12.286,-0.01,-0.02
12.288,-0.02,-0.015
12.29,-0.035,-0.01
12.292,-0.04,-0.01
12.294,0.005,-0.015
12.296,0.005,-0.03
12.298,-0.01,-0.04
12.3,0.045,-0.055
12.302,-0.025,-0.06
12.304,-0.125,-0.065
12.306,-0.095,-0.06
12.308,0.01,-0.05
12.31,0.05,-0.035
12.312,0.005,-0.025
12.314,-0.015,-0.015
12.316,-0.015,-0.01
12.318,0.02,-0.015
12.32,0.05,-0.02
12.322,0.035,-0.03
12.324,-0.02,-0.04
12.326,-0.09,-0.05
12.328,-0.055,-0.055
12.33,-0.015,-0.055
12.332,-0.045,-0.055
12.334,-0.045,-0.05
12.336,-0.04,-0.05
12.338,-0.04,-0.055
12.34,-0.055,-0.06
12.342,-0.07,-0.07
12.344,-0.03,-0.085
12.346,-0.075,-0.1
12.348,-0.155,-0.105
12.35,-0.09,-0.11
12.352,-0.03,-0.105
12.354,-0.02,-0.09
12.356,-0.005,-0.07
12.358,0.015,-0.05
12.36,-0.015,-0.03
12.362,0.015,-0.02
12.364,-0.04,-0.015
12.366,-0.005,-0.015
12.368,0.035,-0.025
12.37,-0.02,-0.04
12.372,-0.03,-0.055
12.374,-0.07,-0.07
12.376,-0.105,-0.085
12.378,-0.065,-0.09
12.38,-0.045,-0.095
12.382,-0.045,-0.095
12.384,-0.005,-0.09
12.386,-0.09,-0.085
12.388,-0.105,-0.08
12.39,-0.09,-0.08
12.392,-0.1,-0.08
12.394,-0.01,-0.085
12.396,0.02,-0.09
12.398,-0.045,-0.1
12.4,-0.14,-0.105
12.402,-0.115,-0.11
12.404,-0.07,-0.11
12.406,-0.03,-0.11
12.408,-0.06,-0.11
12.41,-0.105,-0.105
12.412,-0.115,-0.1
12.414,-0.115,-0.09
12.416,-0.07,-0.08
12.418,0.01,-0.075
12.42,-0.01,-0.065
12.422,-0.05,-0.055
12.424,0.04,-0.045
12.426,0.05,-0.03
12.428,-0.025,-0.015
12.43,-0.06,0.01
12.432,0.015,0.05
12.434,0.115,0.095
12.436,0.22,0.15
12.438,0.305,0.215
12.44,0.38,0.285
12.442,0.435,0.355
12.444,0.475,0.42
12.446,0.555,0.475
12.448,0.565,0.515
12.45,0.56,0.54
12.452,0.595,0.545
12.454,0.63,0.535
12.456,0.485,0.51
12.458,0.41,0.475
12.46,0.49,0.435
12.462,0.52,0.38
12.464,0.4,0.32
